Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
16.87,0.00030002103,0.16409418,0.0031274809,0.010176381,-2.8727809e-05,0.0050383485,48.043022,17.955658,440.60016,14.9390135,0.0013396172,0.024138927,501.38858,499.32922
16.88,0.00062314497,-0.28062814,-0.0030784206,-0.031725004,-0.00049658504,-0.0047058617,47.15761,13.413493,477.14288,15.00772,-0.019103877,-0.013177694,504.26245,501.5219
16.89,0.004827542,0.07787135,-0.0012851489,0.041774828,-0.0011662712,0.0008139672,47.53768,15.888511,480.09714,14.944915,-0.0027644236,-0.002982526,496.05905,502.40378
16.9,-0.0051259235,-0.12532614,-0.00029506633,-0.05349549,-0.00032044822,0.00081073213,47.493927,14.873785,449.62048,15.058827,0.02120112,-0.024884686,505.99707,492.53113
16.91,0.008830881,-0.13607983,0.002145623,0.00052292633,-0.00031402963,-5.656728e-05,46.95534,14.66945,512.3069,14.963404,0.024541158,-0.0034658695,503.23712,499.2054
16.92,-0.00018869259,-0.0023363386,0.003216621,0.02766503,0.00063637615,0.0049858876,47.464874,14.719105,450.08463,14.997511,0.029242571,-0.028400019,501.1376,499.0513
16.93,0.00090982724,-0.057343677,-0.0011398029,0.06026721,-0.0005783669,0.00016619964,47.593655,13.148046,441.0755,14.958441,0.024877716,0.0019573364,496.24817,499.45386
16.94,0.0015042517,-0.22367343,-0.0028357678,0.0070099263,-0.0013974183,-0.0026336145,46.659775,11.352343,516.1521,14.998534,0.0065174117,0.010193578,507.82693,505.1322
16.95,-0.0038203925,-0.12635925,-0.0009821176,0.020082194,-0.00019940647,-0.00097122975,46.744923,11.854527,523.46735,14.958988,-0.010563064,0.02371538,502.9722,500.0178
16.96,0.002678059,0.09465754,0.012314815,-0.008553417,0.0023416658,0.016392935,48.461075,21.339348,448.26642,14.946276,0.014265941,0.006029952,497.27454,500.42502
16.97,0.0025803493,-0.13198608,0.0017522385,0.01883134,-0.00018010248,0.0016682083,47.492905,15.375567,467.03873,14.966131,0.026143927,-0.006895281,504.11002,504.54123
16.98,-0.0033868277,-0.10522944,-0.0025562327,-0.086974755,2.3524059e-05,-0.0037644245,47.99543,16.26267,452.17715,14.99232,0.029399704,-0.006911694,499.98734,504.56207
16.99,0.004318582,-0.16466795,0.008140515,0.039055873,0.001679523,0.009766418,47.39759,16.878546,469.06024,14.980068,0.005556579,0.009239082,499.54947,505.00018
17.0,0.0028071743,0.018257424,-0.0036659641,-0.00043666936,-0.0010273099,-0.003547695,47.72703,16.175266,431.92966,14.92515,-0.0064136735,0.009948391,498.1325,500.34476
17.01,0.0060461788,-0.15621176,-3.963092e-05,0.005520365,-0.00041477574,-0.00063171325,46.546402,11.212149,504.95322,15.022075,-0.013499345,0.031749588,503.85306,505.58078
17.02,0.0073898854,-0.13596517,0.001434189,0.020605765,-0.00047074206,0.0027527504,46.738125,13.842862,501.531,15.014794,-0.013682769,0.026633183,500.87866,502.80237
17.03,0.0001916393,-0.10528624,-0.014478522,0.00999539,-0.0028804203,-0.022408433,46.62314,9.910339,507.91605,15.005494,-0.047720242,0.024872305,500.19742,499.27975
17.04,-0.0006438829,0.04171279,0.0023274228,0.008058077,0.00010061066,0.004504073,47.40017,14.384456,452.04224,15.023461,-0.0043819477,-0.019931218,496.36783,502.39444
17.05,0.0012232298,-0.03008867,0.010780804,0.043231215,0.001969147,0.013467833,47.781487,16.322945,461.2273,14.93179,0.010796564,0.025788693,504.24124,503.19635
17.06,-0.0046371976,-0.2842527,-0.007264101,-0.0633397,-0.0017384572,-0.008475576,46.72631,11.520831,544.38306,14.988136,0.05557882,-0.029549418,498.93506,508.29758
17.07,-0.002318441,0.04446347,-0.0005486247,0.0349628,-0.00020366097,0.0020319347,48.7289,19.240341,401.8842,15.006098,0.005418107,0.006456697,501.78442,500.5019
17.08,0.007882857,0.21493661,-0.0002491288,0.014992448,-0.0006566122,-0.0040062587,47.111595,15.489715,473.085,14.975973,0.042236216,-0.027343595,501.93045,504.0534
17.09,0.0064677047,0.110489696,0.0013922222,0.014644449,0.00026091776,-0.00145167,47.176342,14.150551,486.79196,14.99191,-0.04270895,0.025244812,502.33456,500.83203
17.1,0.0033543971,0.09278123,0.0055777077,0.054377656,0.00094802445,0.007483404,48.44294,18.058058,394.32095,14.9889555,-0.008183253,-0.011650311,496.5558,501.69916
17.11,-0.00040624512,0.26139057,0.0024886918,0.107834324,0.0002908214,0.005139793,44.280823,1.7841986,656.81085,14.989057,-0.035884615,-0.005956287,502.48322,500.12643
17.12,0.0010415253,-0.016129598,0.0009189907,0.024701457,-0.0005863672,0.0041770753,47.26038,13.360535,443.27216,14.927217,-0.034354612,0.015044067,498.27444,501.70953
17.13,0.00089859264,-0.014467947,0.0075379955,0.15046051,0.0017828933,0.01330008,45.64646,7.759506,566.72437,14.956275,-0.010852369,-0.0028937864,501.81128,500.76938
17.14,0.011141166,-0.16080387,0.005980257,-0.03959866,0.00036969446,0.0069216313,48.552555,19.936478,398.4362,14.964509,0.013566077,-0.009298322,501.11487,499.34702
17.15,0.009688127,-0.15161255,-0.0031999145,0.064248905,-0.0016937515,-0.0057707597,47.944996,17.83342,436.71,14.959392,0.0033688322,0.0016869545,495.81482,499.61163
17.16,0.00038109312,-0.067876294,0.000659888,0.073994644,0.00031010876,0.0042264243,48.004406,17.432404,420.45187,15.010699,-0.0088221505,0.0068040793,500.26944,501.7843
17.17,0.001366184,-0.052103713,-2.5921327e-05,0.0023413596,0.00062601303,-0.001809965,47.041824,12.947709,515.0049,14.992549,0.006018973,-0.004154311,495.73566,501.96106
17.18,0.0025895885,-0.11544704,-0.008787009,-0.06700273,-0.0021839142,-0.014777912,49.23477,22.336256,372.14832,15.013609,-0.002478058,0.008852496,500.96826,501.37512
17.19,7.7087665e-05,-0.28780764,-0.0044535724,0.0024947354,-0.0012065322,-0.0035913237,47.600903,15.343307,478.63638,15.0071,0.010227591,-0.014772934,499.38672,507.37628
17.2,0.007585871,-0.36766577,0.0013897062,0.021300895,8.048024e-06,0.0024833856,48.67238,19.655752,342.64404,15.082318,0.0070735733,-0.014129267,497.89355,497.16885
17.21,0.00014822485,-0.06908028,0.0093370965,-2.1683187e-05,0.0017968595,0.012990738,47.817955,17.425062,442.79752,14.998283,-0.0032059073,0.0245377,496.88657,500.58054
17.22,-0.002486851,-0.29686448,0.0035875074,0.041735563,0.0008881153,0.005013853,46.482063,11.856592,521.88336,15.020039,0.01895361,0.02941338,507.50537,500.921
17.23,-0.0043779807,-0.18220682,-0.0059302105,-0.0027382246,-0.0009879778,-0.006289365,48.607594,18.704906,390.33926,15.036601,0.014170662,-0.006452826,495.49026,502.5646
17.24,-0.0024838338,0.14546567,0.0019098883,0.032694075,0.0006714832,0.008363942,48.825916,21.325462,422.89264,14.998186,-0.003346225,0.0077297613,492.13412,499.4045
17.25,-0.001570635,-0.3231665,0.013144715,0.07142482,0.0033192043,0.019705899,48.35155,18.129902,402.8298,15.050579,0.034873474,-0.0049679913,503.87888,500.9326
17.26,0.0019231293,-0.14141159,0.0028647543,0.069778875,0.0004924583,0.0035144477,47.708237,16.060783,451.681,14.983738,-0.0041374923,0.0057412195,502.52356,502.2075
17.27,0.0032422938,-0.1750071,-0.0011211066,0.03787689,-0.0013031308,-0.0021529384,47.340908,14.971541,492.5367,14.943236,0.015682077,-0.01703063,500.60098,499.58826
17.28,0.0022865739,-0.1866314,0.019040562,0.051599525,0.0034483848,0.025643665,47.09369,15.221837,489.29135,15.012533,0.021613916,-0.039204802,502.00726,500.8578
17.29,0.006010642,-0.19676694,-0.0013084478,0.07297237,-0.0003006732,-0.00379218,46.060593,8.690992,523.2762,14.939122,0.012627019,0.02239631,497.81573,501.5891
17.3,-0.003674896,-0.15048733,-0.0054466305,0.025811052,-0.0014704673,-0.004046096,46.503845,8.455183,501.78003,15.073206,0.013710337,-0.041179057,501.81506,501.29678
17.31,-0.0037859955,0.26387882,0.00020574476,0.119520165,0.00074605906,-0.0011713208,46.29322,9.807745,521.4384,14.983239,0.02110483,0.012430932,505.403,501.23962
17.32,0.006779179,0.00015112721,0.00026644906,-0.030633077,-0.00042423798,-0.0009037284,47.492878,15.84324,444.87836,15.043183,-0.004307229,0.004015848,497.1322,501.53265
17.33,-0.00045441336,-0.16801985,0.0015009884,0.016299648,0.00022061972,0.0032722715,47.261,14.964379,477.61917,14.904057,-0.00901079,0.017393954,501.1274,503.8292
17.34,0.005771961,-0.158031,-0.0017572031,-0.009193024,-0.00045620644,-0.0050957263,47.965298,17.501328,424.57758,15.02774,0.012674271,-0.011409003,505.296,496.89932
17.35,0.002583154,-0.18573222,0.0029977749,-0.0021196532,0.00081568747,0.002810962,47.756107,17.161877,459.4445,14.995652,0.002038579,-0.011704563,498.9249,502.33017
17.36,0.0023805972,-0.1575509,0.0035429858,-0.03829431,0.00058352516,0.0025313778,44.90827,6.9014587,628.21436,15.100215,0.013736376,0.0126615055,502.11298,502.1004
17.37,0.005069357,0.03412476,0.0018185009,-0.016042575,-3.0039693e-05,0.0033663942,48.81995,19.97784,356.33588,14.973084,0.021060135,0.010229015,499.70224,500.83862
17.38,0.0050305324,-0.10252373,0.001836854,0.029632378,0.00035670673,0.00042250162,48.312492,19.559147,406.2427,15.034212,0.00960155,-0.02999199,498.22702,501.34863
17.39,-0.0024229437,-0.2717016,0.004620566,0.0223917,0.0005736415,0.007368808,47.247982,14.22347,489.10904,14.9817295,-0.029105108,0.0022350778,498.30545,501.743
17.4,0.0003500647,0.012884922,0.004148442,0.043595262,0.0012451615,0.0056525413,47.581406,16.03184,461.30832,14.965686,-0.021104667,-0.0031039244,497.85526,498.82413
17.41,-0.0026963083,-0.03387195,-0.0006382435,0.097278126,-0.00068894087,0.0004201444,47.538918,15.520496,460.0207,15.009108,0.017464058,-0.011587311,498.75067,498.61728
17.42,0.00391,-0.20212694,0.000770319,0.009050743,0.0005456991,-0.00022062333,45.705086,8.166972,556.20856,14.946396,-0.0184977,0.0058235205,500.2846,501.5654
17.43,-0.0026500132,-0.2291286,0.0011087358,0.021045012,0.0009818348,0.0020340565,45.431545,5.7699337,589.7406,15.017704,0.0051417355,0.005985045,502.4435,498.5588
17.44,-0.00033749803,0.07506625,-0.008948664,0.012918673,-0.0025049876,-0.010180594,48.49809,18.602177,421.74353,14.995914,-0.029758826,-0.0019708588,501.51776,497.73767
17.45,0.005094034,-0.16035673,-0.00213764,0.057262607,-0.0007848182,-0.002904207,47.341934,15.069496,482.4861,14.970804,-0.0021278874,-0.0010733308,498.52158,502.4511
17.46,-0.0040682023,0.1577108,0.0075590904,0.07629862,0.0015547964,0.008636007,46.895245,13.092956,459.52145,15.130906,0.0065490943,-0.026314884,505.82147,499.4297
17.47,0.0014260239,-0.033794597,0.004995754,0.07348373,0.00079713715,0.007038394,46.108418,8.706768,526.409,14.963797,0.027516017,-0.002305853,499.86356,501.28314
17.48,-0.0008232115,-0.2414505,0.0018911816,0.11790159,-2.1082116e-05,0.0034496817,47.03387,12.016942,471.56964,15.036511,-0.012278864,-0.0009065912,496.85233,499.9817
17.49,0.0035125827,0.04506877,0.009761959,-0.0034287164,0.0018923299,0.01450132,47.544178,16.645798,448.2268,15.015809,-0.00020211695,0.029605417,496.67032,502.44012
17.5,0.002979192,-0.06547133,-9.614226e-05,-0.012868561,-0.000114602735,-0.0012775769,47.235336,15.476002,486.37125,14.990762,0.0017998745,-0.016701603,500.04987,503.26514
17.51,0.0035567456,0.0888565,0.0046985527,0.0048467927,0.0009565116,0.004633335,48.59709,21.296618,391.88748,15.0025625,-0.0064960364,0.0062342,496.98404,502.91788
17.52,0.0009965242,0.08534543,0.006914365,0.049238015,0.0020513854,0.0068307687,45.643387,7.518927,596.467,14.962294,0.009520089,-0.008984526,506.3245,506.71133
17.53,0.001166682,-0.017605774,0.0019701154,-0.0060693137,-7.813031e-05,0.0036184182,46.978405,12.265888,461.9949,15.043325,0.010245384,0.021232206,504.63242,502.30838
17.54,0.0059592696,-0.01592303,0.006633644,0.02705225,0.0007643427,0.009076169,46.83937,14.187717,509.17487,15.022808,-0.0013380157,-0.028562983,497.83127,504.28918
17.55,-0.001833396,-0.007822469,-0.0077491403,-0.042774487,-0.0015467783,-0.011772221,47.554676,16.613981,497.54193,15.089322,0.014480528,-0.03728725,496.79498,502.70346
17.56,0.00853176,-0.2540734,-0.00027184107,-0.03963312,-0.00077408995,-0.0014474008,47.090393,14.615148,471.96954,14.990647,-0.0012328215,0.00984384,496.7421,500.92932
17.57,0.00092807575,-0.25842425,2.4250476e-05,-0.055572502,-5.4876145e-05,-0.0022634475,46.90903,13.290823,527.29803,14.949243,0.0059554046,0.011262267,498.20596,504.49634
17.58,-0.00069338444,-0.03966698,0.0023845923,0.023783885,0.00043093428,0.0025246209,48.091854,17.263962,434.43878,14.989312,-0.004541162,-0.0023491625,499.3012,501.92972
17.59,0.0017630431,-0.014561705,-0.0062396238,0.010936914,-0.0014437836,-0.007289723,47.39497,12.878062,464.4133,14.9928465,-0.01125932,0.013002202,500.9075,502.22803
17.6,0.0075733876,0.1865412,0.0037068757,0.045674007,0.0005951252,0.0041141436,47.40369,16.590061,449.50345,15.053433,0.0050265086,0.018335316,500.1105,498.49692
17.61,6.3186046e-05,-0.2764687,0.0033747205,0.056898866,0.00061012805,0.0039647203,48.565895,19.021326,392.58084,15.01015,-0.020526823,0.0073595387,500.82736,499.85962
17.62,0.00082646357,-0.20858155,0.0015882568,0.028677775,-9.5814874e-05,0.0018631732,46.089527,10.159901,525.92645,15.086005,-0.0052793105,0.018212013,503.17456,504.3022
17.63,-0.0022098324,-0.3669434,0.010820039,0.023024648,0.0021835333,0.016134627,46.618412,12.972275,530.4663,15.018611,0.0436505,-0.00490631,502.0074,498.47244
17.64,-0.0028141767,-0.13698404,-0.0062224837,-0.03866454,-0.0018449984,-0.00743284,46.34598,8.814741,525.41504,15.020606,-0.0065551656,-0.005277843,499.40417,499.37662
17.65,-0.004270264,0.17853819,0.0004333367,0.06319248,-4.9672526e-05,0.002062187,45.86897,9.34384,576.179,15.025331,0.009841579,0.0050055943,503.65622,497.91388
17.66,0.0021457304,-0.027873755,-0.0003037959,-0.037262302,-0.0003598063,-0.0019070136,47.021477,14.768581,488.23764,14.957192,-0.018918728,-0.004368161,501.92285,498.56906
17.67,-0.0025381777,0.09241539,0.004102903,0.052828446,0.0011804943,0.006092698,45.511524,6.6088243,602.796,15.000079,0.005661449,0.026576592,497.65628,498.90396
17.68,-0.0018365824,-0.13192864,0.010488956,0.13795565,0.0028040363,0.016944937,46.99364,13.102785,480.2485,15.060217,0.013003997,-0.005248124,502.38675,504.1448
17.69,-0.0014217002,0.24498686,-0.0058968524,0.12626354,-0.0018890373,-0.008071459,45.29098,7.0580873,655.5234,14.951869,0.03241079,-0.029175445,500.24527,498.56616
17.7,-0.0008536081,-0.32143772,3.471916e-05,0.056487296,-0.0005088309,0.0024895333,47.72497,15.969327,432.6878,15.042345,-0.006098837,0.016714077,502.09122,501.717
17.71,-0.00129232,-0.06400836,0.0051970687,0.0032432375,0.0012703834,0.0067497417,47.009003,13.651329,505.25443,14.922648,0.003041737,0.013249689,501.91946,505.54523
17.72,0.0013971244,-0.16689825,-0.0016451385,-0.011583071,-0.00068690657,-0.0038593258,46.96049,12.955841,511.7797,15.058805,0.011902166,0.0014314894,500.52756,506.46637
17.73,0.0056251353,0.15496002,0.0023969852,0.07158824,0.00065788336,0.0020552264,47.833008,17.933338,421.57947,15.017336,-0.011699575,0.0038424656,493.2671,498.81528
17.74,-0.0044917366,-0.07631256,0.0053312425,-0.030945845,0.0018054082,0.0069184,47.47525,14.195335,438.7366,15.015306,0.010966049,0.009266767,504.34088,501.36633
17.75,0.0012454332,-0.3654054,0.0054794336,-0.022528224,0.0010745515,0.007711012,48.095787,18.021633,406.28848,14.958126,-0.017756557,0.0026836684,502.1668,504.5867
17.76,-0.0034298059,-0.010912448,-0.007778068,-0.006747106,-0.0018475538,-0.00957089,48.332363,17.465633,391.8967,15.000436,0.012685652,-0.010725116,502.45892,502.52985
17.77,0.0028812625,-0.06611416,0.0038884599,5.8036163e-05,-8.6555156e-05,0.0076215575,47.68964,17.67949,471.6102,15.049016,0.01722226,0.0029088988,501.86163,499.98096
17.78,-0.0044840993,-0.041482385,-0.0055822525,0.04537215,-0.0015651193,-0.005003915,46.64827,9.664583,483.79572,14.965931,-0.01809778,-0.0025695907,500.87805,496.70523
17.79,0.0053579025,-0.26303068,-0.0032837435,0.0021280663,-0.0005776713,-0.0072496077,45.447582,9.827331,634.1217,14.975273,-0.031109728,-0.021698622,493.42847,499.19806
17.8,0.0015260637,0.04228604,-0.005215547,0.044001747,-0.0012068822,-0.004983146,47.727917,15.828612,454.53076,15.081856,0.026006592,-0.007903759,499.9696,498.7481
17.81,0.0008307126,0.07445575,-0.0106077455,-0.023347534,-0.0029031876,-0.012655514,48.50981,17.627432,399.3787,15.026464,-0.034757685,-0.006940447,503.01093,496.26688
17.82,-0.00095997564,-0.08117822,0.00041951519,0.036854055,4.1962834e-05,0.0011740355,46.495113,11.218205,516.849,15.028408,0.015240534,0.003133487,503.51517,504.29123
17.83,-0.0031953133,0.026620917,0.010665391,0.008010716,0.0018859915,0.016195094,46.573288,11.7873125,520.0392,14.957458,-0.0048930957,-0.007815483,504.45804,500.58978
17.84,0.0036496897,-0.06493087,-0.0039000404,-0.041137215,-0.0011091505,-0.0065539433,47.954144,16.922354,422.3194,14.949322,-0.025021693,0.0033869448,499.954,506.05115
17.85,0.0014349672,-0.20307943,0.0055367965,0.007911453,0.000309264,0.007529334,47.92018,16.392754,421.01746,15.067034,0.0041562095,0.00336164,496.03125,500.23572
17.86,0.0027198351,-0.24159613,-0.002521779,0.033427294,-0.00081653753,-0.0047452804,48.29827,18.017462,395.6201,14.988337,0.008693904,0.0064274217,501.3468,501.1956
17.87,0.003202805,-0.07918647,-0.014818116,0.033697296,-0.0034828682,-0.02225437,48.165455,17.03904,429.3083,15.041691,-0.0007726889,0.016939772,501.60983,505.21695
17.88,0.0007849297,0.079934925,-0.0008879189,-0.012254555,-0.00076356926,0.0008541355,48.953346,20.957047,377.5322,15.009773,-0.019089047,-0.031228166,500.23813,500.5691
17.89,-0.0021990105,-0.00089120155,0.008583472,0.04482084,0.0015750809,0.012145942,46.55336,11.643674,526.45245,15.050568,0.022902256,0.0128423255,497.53232,498.94016
17.9,-0.0043819537,-0.13101651,-0.0023115682,0.020485688,-0.0010596628,-0.0012139373,48.33918,18.978651,433.1016,14.931931,-0.048501488,0.03715765,503.2761,500.93085
17.91,-0.0030765873,0.042458735,-0.002875577,-0.012656238,-0.0009040351,-0.0025678067,47.73396,16.137024,490.27954,14.96739,-0.0016632458,0.027047394,497.18243,499.53003
17.92,0.00013356018,-0.008021936,-0.002195438,0.10839411,-0.0005267031,-0.0027056278,48.366497,17.794142,381.67633,15.025705,0.022749124,-0.02029163,500.41843,500.15005
17.93,-0.004353599,-0.21862042,-0.0025404212,0.03309928,-0.00050415297,-0.0013207649,47.622433,15.917408,444.70377,15.096718,-0.015309199,-0.010452675,506.4984,499.89575
17.94,0.0077503966,-0.12447036,0.007453125,0.0766636,0.0008156337,0.008863607,48.918873,21.456528,359.70935,14.98906,0.0004517715,-0.0048471303,498.25137,503.08783
17.95,0.002559059,0.020168714,-0.0037758409,-0.012392577,-0.0015276318,-0.0036079125,46.369957,11.622145,517.17126,14.941775,0.015436081,-0.010408723,497.5623,502.59576
17.96,0.00023315474,-0.16682297,0.0063112285,-0.025029924,0.00062195736,0.0055128704,46.792843,13.595215,512.0559,15.088616,0.014656065,-0.014679958,499.6627,498.58493
17.97,0.0017540877,0.018352479,0.0016038268,0.02954833,0.00054799987,0.0011500095,47.140507,14.355226,476.53104,15.004223,-0.0067605823,-0.019265968,497.92722,503.4996
17.98,0.0035705364,0.06848125,0.0008252368,0.033766653,-0.00030324847,1.5841215e-05,48.00613,16.460691,418.49832,15.023098,0.0073963087,-7.696528e-05,497.64368,502.01474
17.99,0.0028332882,-0.19235276,-0.000496643,-0.02200251,-2.219982e-06,-0.002338043,47.536316,16.06014,454.5531,15.042092,-0.0006028885,-0.020728601,497.7948,503.13074
18.0,-0.0013785325,-0.09396317,-0.007693787,0.020348897,-0.0019951328,-0.009448521,47.18125,13.542635,491.18906,14.973173,-0.0012064602,-0.0050697583,501.93765,505.2735
18.01,0.0068073873,0.024963878,0.006259116,0.0005247778,0.0006299168,0.0085958075,47.624695,14.781478,435.72256,14.983643,-0.002108466,-0.00559144,500.8102,503.00854
18.02,-0.006072128,0.1939955,0.013022857,0.059033606,0.003090818,0.019617634,45.91707,8.864332,556.60095,15.0281105,0.006866099,0.022054639,500.20453,500.88492
